Sensor: LSM6DSL Gyroscope
Vendor: STM
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
475052605263058;-0.0348;-0.2263;-0.0144;
475052625212288;-0.0764;-0.1554;-0.0834;
475052645209481;-0.0458;-0.1530;-0.1140;
475052665226134;-0.0568;-0.1713;-0.0657;
475052685228327;0.0146;-0.1359;-0.1390;
475052705221057;-0.0287;-0.1194;-0.1464;
475052725146211;-0.0935;-0.1542;-0.0492;
475052747379211;-0.0153;-0.2183;0.0284;
475052765155365;-0.0055;-0.2471;0.0167;
475052785162211;-0.0880;-0.2086;-0.0052;
475052805127865;0.0641;-0.0809;-0.1702;
475052825180173;0.0269;-0.1096;-0.1189;
475052845175480;-0.0825;-0.2605;0.0681;
475052865218827;0.0916;-0.2183;0.0009;
475052885220173;0.0159;-0.1292;-0.1402;
475052905220211;-0.1167;-0.1224;-0.0523;
475052925150711;-0.1155;-0.1951;0.0106;
475052945224480;0.1222;-0.2080;0.0100;
475052965222250;0.0592;-0.1896;-0.0223;
475052985219634;-0.1228;-0.1652;-0.0504;
475053005231057;-0.0416;-0.1774;-0.0327;
475053025223480;0.1161;-0.1970;-0.0107;
475053045225750;-0.1332;-0.1829;-0.0511;
475053065223403;-0.1326;-0.1731;-0.0456;
475053085147750;0.0702;-0.1621;-0.0639;
475053105226788;0.0489;-0.1750;-0.0407;
475053125241096;-0.0806;-0.1994;0.0357;
475053145230826;-0.0642;-0.2074;0.0326;
475053165229519;0.1307;-0.2581;0.0778;
475053185223288;0.1179;-0.2636;0.0241;
475053205254134;-0.1882;-0.1780;-0.0608;
475053225222057;-0.0904;-0.1157;-0.1683;
475053245228519;0.2413;-0.1793;-0.0566;
475053265223865;0.0690;-0.2507;0.0106;
475053285223403;-0.1503;-0.1890;-0.0566;
475053305225249;0.0495;-0.1481;-0.0902;
475053325222596;0.1167;-0.1945;-0.0144;
475053345229557;-0.1069;-0.2092;-0.0156;
475053365222865;-0.1368;-0.1615;-0.0828;
475053385223749;0.0183;-0.1573;-0.1018;
475053405232095;0.0880;-0.2019;-0.0144;
475053425234865;-0.0770;-0.2128;-0.0431;
475053445197672;-0.0452;-0.1719;-0.0602;
475053465195172;0.0641;-0.1823;-0.0340;
475053485203365;0.0715;-0.2196;0.0003;
475053505224595;-0.0525;-0.2086;0.0161;
475053525337903;-0.0104;-0.1945;-0.0120;
475053545221980;0.1173;-0.2171;0.0308;
475053565147595;-0.0293;-0.2300;0.0351;
475053585234711;-0.0238;-0.2104;0.0106;
475053605246557;0.0702;-0.2147;0.0009;
475053625148403;0.0794;-0.2251;0.0045;
475053645226095;-0.0348;-0.2031;-0.0168;
475053665224788;-0.0550;-0.1982;-0.0217;
475053685226057;0.0446;-0.1939;-0.0321;
475053705228172;0.0550;-0.1878;-0.0321;
475053725146595;-0.0416;-0.1744;-0.0596;
475053745164364;-0.0104;-0.1719;-0.0608;
475053765166441;0.0880;-0.1725;-0.0187;
475053785149826;0.0006;-0.1890;-0.0614;
475053805165134;-0.0244;-0.1939;-0.0449;
475053825225249;0.0427;-0.1634;-0.0456;
475053845373672;0.0452;-0.1744;-0.0761;
475053865182287;-0.0299;-0.1902;-0.0181;
475053885172826;0.0128;-0.1921;-0.0474;
475053905226441;0.0391;-0.1719;-0.0627;
475053925219826;0.0238;-0.1762;-0.0376;
475053945225095;-0.0006;-0.1603;-0.0584;
475053965223557;-0.0141;-0.1609;-0.0346;
475053985225441;0.0366;-0.1554;-0.0523;
475054005221672;0.0519;-0.1597;-0.0065;
475054025226364;-0.0214;-0.1658;-0.0156;
475054045234749;0.0281;-0.1395;-0.0285;
475054065223172;0.0605;-0.1493;-0.0260;
475054085221441;0.0287;-0.1554;-0.0089;
475054105224172;0.0183;-0.1463;-0.0468;
475054125225210;0.0427;-0.1457;-0.0156;
475054145151595;0.0495;-0.1377;-0.0614;
475054165223672;0.0574;-0.1347;-0.0254;
475054185226518;0.0024;-0.1487;-0.0223;
475054205227364;0.0055;-0.1383;-0.0217;
475054225250595;0.0122;-0.1243;-0.0266;
475054245237826;0.0342;-0.1353;-0.0211;
475054265228633;0.0281;-0.1322;0.0210;
475054285232710;0.0116;-0.1157;-0.0205;
475054305229287;0.0128;-0.1072;-0.0303;
475054325245941;0.0232;-0.1383;0.0070;
475054345241056;-0.0116;-0.1463;0.0308;
475054365227902;-0.0342;-0.1163;-0.0346;
475054385246326;0.0250;-0.1078;-0.0077;
475054405246364;0.0238;-0.1188;-0.0272;
475054425254018;0.0030;-0.1389;0.0296;
475054445230172;-0.0391;-0.1432;-0.0010;
475054465237595;0.0067;-0.1169;-0.0242;
475054485218710;0.0037;-0.1096;-0.0315;
475054505234095;-0.0135;-0.1237;-0.0260;
475054525232056;-0.0293;-0.1023;-0.0248;
475054545236441;-0.0208;-0.1163;-0.0242;
475054565223556;-0.0318;-0.1224;-0.0107;
475054585245979;-0.0403;-0.1298;-0.0364;
475054605165556;-0.0275;-0.1658;-0.0144;
475054625234056;-0.0843;-0.1658;-0.0908;
475054645235710;0.2272;-0.1237;-0.1201;
475054665229671;-0.1576;0.0871;-0.3962;
475054685146556;-0.3506;0.0407;-0.2795;
475054705236710;0.0256;-0.0589;-0.0285;
475054725253364;0.3121;-0.1585;0.1145;
475054745322633;0.1057;-0.2636;0.2464;
475054765153094;-0.3171;-0.2012;0.1310;
475054785147825;-0.1228;0.0107;-0.0327;
475054805138479;0.1894;-0.1182;0.0424;
475054825177633;-0.0379;-0.1872;0.1328;
475054845148710;-0.2328;-0.0833;-0.0724;
475054865178941;-0.0189;-0.0345;-0.0437;
475054885226710;0.0892;-0.1310;0.1053;
475054905229787;-0.0067;-0.2171;0.2104;
475054925246056;-0.1289;-0.1072;0.0888;
475054945232325;-0.0110;-0.0430;-0.0321;
475054965245402;-0.0354;-0.0833;0.0522;
475054985244248;0.0085;-0.1628;0.0888;
475055005231094;-0.0507;-0.0950;0.0247;
475055025255133;-0.0165;-0.0485;-0.0749;
475055045152748;-0.0800;-0.1261;0.0076;
475055065229902;-0.0605;-0.1322;-0.0010;
475055085224863;0.0470;-0.0565;-0.0498;
475055105231210;-0.0012;-0.0571;-0.1048;
475055125245402;0.0415;-0.0809;0.0235;
475055145233248;0.0354;-0.1310;0.0015;
475055165226017;-0.0635;-0.0510;-0.0816;
475055185223594;-0.0745;-0.1023;-0.0566;
475055205226671;0.1044;-0.1768;0.0913;
475055225251556;0.2614;-0.1395;-0.1011;
475055245382094;-0.4288;0.1616;-0.3119;
475055265223402;-0.4685;0.0639;-0.2771;
475055285224825;0.5968;-0.2599;0.1701;
475055305229633;-0.1992;-0.0687;-0.0908;
475055325217479;-0.3806;0.0223;-0.1390;
475055345246940;0.4160;-0.1273;0.0345;
475055365227863;0.1472;-0.1469;0.0149;
475055385230863;-0.2382;-0.1176;0.0051;
475055405231940;-0.0226;-0.0827;0.0888;
475055425229248;0.2523;-0.1114;-0.0578;
475055445145094;0.1154;-0.0821;0.1120;
475055465224979;-0.1570;-0.1560;0.0956;
475055485218286;-0.0055;-0.1218;0.0888;
475055505220709;0.2706;-0.0467;0.0387;
475055525227748;0.0165;-0.0876;0.0302;
475055545226825;-0.1711;-0.1224;0.0418;
475055565150132;0.0629;-0.0412;0.0039;
475055585228171;0.0635;-0.0754;-0.0144;
475055605253363;-0.0654;-0.0962;0.0027;
475055625225940;-0.1356;-0.0919;0.0357;
475055645227632;-0.0128;-0.0956;-0.0578;
475055665227940;0.0721;-0.0449;-0.0242;
475055685222363;-0.0959;-0.0962;-0.0370;
475055705226055;-0.1081;-0.0785;-0.0278;
475055725239901;-0.0293;-0.0699;-0.0364;
475055745793017;-0.0012;-0.0846;-0.0700;
475055765161632;-0.0324;-0.0339;-0.0535;
475055785170171;-0.0281;-0.0363;-0.0321;
475055805137671;0.0263;-0.0785;-0.0559;
475055825146132;-0.0208;-0.0650;-0.0419;
475055845173594;-0.0941;-0.0614;-0.0333;
475055865178209;-0.0416;-0.0724;-0.0657;
475055885215671;0.0806;-0.0314;-0.0291;
475055905221709;-0.0269;-0.0681;-0.0492;
475055925224401;-0.0800;-0.0559;-0.0340;
475055945225363;-0.0043;-0.0418;-0.0095;
475055965226594;0.0189;-0.0913;0.0021;
475055985221555;0.0452;-0.0748;0.0400;
475056005224440;-0.0122;-0.0968;0.0729;
475056025226478;-0.0025;-0.0962;0.0155;
475056045231363;0.0366;-0.0797;0.0027;
475056065167094;0.0226;-0.0528;0.0510;
475056085149747;-0.0061;-0.1096;0.0229;
475056105218709;0.0195;-0.0681;0.0192;
475056125219863;0.0134;-0.0424;-0.0162;
475056145223247;-0.0361;-0.0895;0.0149;
475056165220478;0.0153;-0.0876;0.0363;
475056185223324;0.0226;-0.0656;-0.0071;
475056205225401;-0.0293;-0.0559;-0.0370;
475056225227747;0.0238;-0.0430;-0.0248;
475056245228440;-0.0244;-0.0833;-0.0083;
475056265225016;-0.0525;-0.0797;-0.0370;
475056285228132;-0.0232;-0.0443;-0.0559;
475056305233247;0.0421;-0.0552;-0.0156;
475056325230824;-0.0409;-0.1017;-0.0120;
475056345224247;-0.0312;-0.0772;-0.0285;
475056365227170;0.0189;-0.0583;-0.0223;
475056385228132;0.0067;-0.0864;-0.0425;
475056405221324;0.0482;-0.0614;-0.0236;
475056425228632;0.0385;-0.0687;-0.0120;
475056445261401;-0.0507;-0.0986;-0.0101;
475056465152170;0.0660;-0.0607;-0.0242;
475056485230439;0.0452;-0.0406;-0.0168;
475056505220862;-0.0318;-0.0968;0.0070;
475056525220170;-0.0293;-0.1188;0.0253;
475056545230978;0.0391;-0.0730;-0.0101;
475056565240939;0.0275;-0.0455;-0.0144;
475056585247247;-0.0275;-0.0950;-0.0150;
475056605152362;0.0354;-0.0858;0.0277;
475056625147901;0.0208;-0.0748;-0.0046;
475056645155362;-0.0416;-0.0620;-0.0382;
475056665224709;0.0311;-0.0394;-0.0107;
475056685242785;0.0385;-0.0846;0.0339;
475056705218670;-0.0318;-0.0986;-0.0065;
475056725228516;0.0189;-0.0418;-0.0217;
475056745307285;0.0049;-0.0583;-0.0010;
475056765171939;-0.0342;-0.0937;0.0033;
475056785173631;-0.0269;-0.0754;-0.0327;
475056805261285;0.0183;-0.0473;-0.0352;
475056825141093;0.0379;-0.0485;-0.0144;
475056845229862;-0.0568;-0.0992;0.0186;
475056865192285;-0.0012;-0.0876;-0.0016;
475056885174593;-0.0000;-0.0418;-0.0205;
475056905170670;-0.0159;-0.0497;-0.0297;
475056925216439;-0.0208;-0.0766;0.0161;
475056945237131;0.0006;-0.0827;0.0192;
475056965156670;-0.0342;-0.0546;-0.0199;
475056985223324;-0.0727;-0.0229;-0.0217;
475057005195324;-0.0489;-0.0650;0.0106;
475057025197131;0.0831;-0.0882;0.0094;
475057045188401;-0.1039;-0.0259;-0.0187;
475057065185977;-0.1515;-0.0497;0.0009;
475057085140170;0.0867;-0.0742;0.0339;
475057105174439;0.1313;-0.0546;-0.0059;
475057125217785;-0.0819;-0.0473;0.0131;
475057145233439;-0.1399;-0.0626;0.0119;
475057165223285;0.0574;-0.0638;0.0131;
475057185218516;0.0757;-0.0705;0.0039;
475057205169093;-0.0409;-0.0461;0.0113;
475057225223785;-0.0861;-0.0479;-0.0120;
475057245228131;0.0452;-0.0644;0.0088;
475057269331285;-0.0281;-0.0607;0.0088;
475057305140670;-0.0073;-0.0400;-0.0144;
475057325139246;0.0818;-0.0552;0.0064;
475057345221054;-0.0611;-0.0607;-0.0162;
475057365225054;-0.0721;-0.0333;-0.0181;
475057385223746;-0.0275;-0.0155;-0.0602;
475057405221208;0.0373;-0.0369;-0.0065;
475057425222054;-0.0519;-0.0516;-0.0095;
475057445230054;-0.0715;-0.0284;-0.0150;
475057465225708;-0.0428;-0.0284;-0.0205;
475057485163323;-0.0061;-0.0479;0.0113;
475057505230131;-0.0409;-0.0461;0.0082;
475057525225093;-0.0464;-0.0351;-0.0095;
475057545221554;0.0153;-0.0186;-0.0193;
475057565216592;-0.0434;-0.0400;-0.0004;
475057585227054;-0.0269;-0.0510;0.0345;
475057605242092;-0.0110;-0.0394;0.0088;
475057625229554;0.0263;-0.0381;0.0161;
475057645225477;-0.0238;-0.0265;-0.0010;
475057665221669;-0.0263;-0.0314;0.0210;
475057685230362;-0.0116;-0.0516;0.0229;
475057705226631;0.0238;-0.0271;0.0009;
475057725230285;-0.0196;-0.0039;-0.0340;
475057745199477;-0.0525;-0.0455;0.0387;
475057765220246;-0.0257;-0.0571;0.0119;
475057786457015;-0.0189;-0.0125;-0.0187;
475057805194285;-0.0324;-0.0314;0.0015;
475057825139169;-0.0269;-0.0406;0.0210;
475057845129977;0.0061;-0.0504;0.0113;
475057865131823;-0.0025;-0.0357;0.0058;
475057885193900;-0.0238;-0.0143;-0.0315;
475057905179092;-0.0416;-0.0180;-0.0101;
475057925221092;-0.0018;-0.0491;0.0339;
475057945221323;0.0226;-0.0479;0.0039;
475057965222246;-0.0342;-0.0192;-0.0101;
475057985231900;-0.0043;-0.0094;-0.0175;
475058005233208;-0.0055;-0.0424;-0.0022;
475058025248054;0.0385;-0.0436;-0.0266;
475058045226708;0.0030;0.0003;-0.0052;
475058065248823;-0.0373;-0.0186;-0.0413;
475058085229477;-0.0477;-0.0241;0.0161;
475058105232631;0.0641;-0.0320;-0.0217;
475058125220092;0.0788;-0.0052;-0.0260;
475058145239977;-0.0458;-0.0351;-0.0052;
475058165224438;-0.0495;-0.0461;0.0363;
475058185222515;0.0446;-0.0235;-0.0187;
475058205217900;0.0696;0.0083;-0.0566;
475058225219823;-0.0477;-0.0271;0.0174;
475058245216823;-0.0623;-0.0571;0.0100;
475058265234246;0.0556;-0.0265;0.0174;
475058285242284;-0.0012;-0.0278;-0.0034;
475058305237669;-0.0513;-0.0308;0.0247;
475058325233553;-0.0025;-0.0333;-0.0059;
475058345212746;0.0886;-0.0809;0.0540;
475058365144323;-0.1112;-0.0943;0.0003;
475058385146977;0.2052;-0.0534;-0.0272;
475058405153553;-0.0507;0.1903;-0.3040;
475058425207438;-0.2242;0.1537;-0.3528;
475058445145246;-0.1930;0.0443;-0.0394;
475058465157938;0.2712;-0.0840;0.1120;
475058485152707;0.2394;-0.1664;0.2593;
475058505181438;-0.2211;-0.1402;0.1744;
475058525235092;-0.2181;0.0706;-0.1390;
475058545146169;0.2889;-0.0168;0.0516;
475058565149130;0.0476;-0.1023;0.0962;
475058585152053;-0.2816;-0.0137;-0.0382;
475058605199976;-0.1741;0.0327;-0.0657;
475058625153130;0.1063;-0.0296;0.0607;
475058645150861;0.1356;-0.1212;0.2025;
475058665157822;-0.1283;-0.0724;0.0937;
475058685162669;-0.1362;0.0498;-0.0175;
475058705175976;0.0763;-0.0015;0.0161;
475058725147515;0.0757;-0.0962;0.1194;
475058745150245;-0.0758;-0.0345;-0.0034;
475058765153515;-0.0697;0.0474;-0.0822;
475058785350130;0.0666;-0.0479;0.0424;
475058805458322;-0.0513;-0.0711;0.0143;
475058825171361;-0.0177;0.0119;-0.0584;
475058845172207;0.0024;0.0223;-0.0511;
475058865213361;-0.0214;-0.0259;-0.0181;
475058885226592;0.0421;-0.0607;0.0400;
475058905157822;0.0489;-0.0381;-0.0297;
475058925216399;-0.3054;-0.0259;-0.0688;
475058945217938;0.3140;-0.0693;0.0070;
475058965219784;0.1973;-0.0253;-0.1518;
475058985223053;-0.6469;0.2288;-0.2850;
475059005220899;-0.3421;0.0633;-0.1213;
475059025222168;0.3378;-0.1169;0.0852;
475059045144938;-0.1466;-0.0381;-0.0688;
475059065221591;0.1637;-0.0113;0.0387;
475059085222130;0.0788;-0.0363;-0.0730;
475059105236630;-0.0000;-0.0241;0.0290;
475059125225822;0.1442;-0.1169;0.1536;
475059145218168;0.2058;-0.0644;0.0137;
475059165167284;-0.1081;0.0236;0.0601;
475059185224053;-0.0379;-0.0833;0.0656;
475059205221168;0.2260;-0.0473;0.1805;
475059225240822;0.0336;-0.0497;0.0650;
475059245237861;-0.1142;-0.0162;0.0571;
475059265148745;0.0024;-0.0333;0.0491;
475059285398014;0.0745;-0.0143;0.0638;
475059305145630;-0.0770;-0.0326;-0.0236;
475059325149437;-0.0642;0.0022;0.0216;
475059345220899;-0.0519;-0.0443;-0.0028;
475059365223437;-0.0238;-0.0290;-0.0321;
475059385239322;-0.0452;0.0254;-0.0645;
475059405236745;-0.0751;-0.0088;-0.0724;
475059425233437;-0.0299;-0.0400;0.0009;
475059445236745;0.0440;-0.0235;-0.0242;
475059465233937;-0.0470;0.0101;-0.0651;
475059485236130;-0.0709;-0.0082;-0.0724;
475059505245783;0.0861;-0.0149;-0.0077;
475059525220476;0.0269;0.0028;-0.0449;
475059545223668;-0.0232;0.0040;-0.0535;
475059565145706;-0.0183;-0.0394;-0.0272;
475059585148360;0.0806;-0.0265;0.0051;
475059605167553;0.0116;-0.0088;-0.0095;
475059625161091;-0.0965;-0.0229;-0.0480;
475059645219553;0.0226;-0.0216;0.0247;
475059665231783;0.1069;-0.0345;0.0400;
475059685160014;-0.0452;-0.0388;-0.0016;
475059705231668;-0.0758;-0.0162;-0.0168;
475059725158552;0.0782;-0.0204;0.0510;
475059745429552;0.0708;-0.0614;0.0540;
475059765147629;-0.0758;-0.0559;0.0058;
475059785149629;-0.1045;-0.0168;-0.0315;
475059805157437;0.0195;-0.0314;0.0461;
475059825133975;0.1099;-0.0436;0.0510;
475059845139745;-0.0617;-0.0278;0.0284;
475059865174168;-0.1564;-0.0253;-0.0559;
475059885176514;0.0495;-0.0137;0.0302;
475059905173360;0.1154;-0.0357;0.0167;
475059925177360;-0.0483;-0.0204;-0.0077;
475059945172206;-0.1460;-0.0320;-0.0474;
475059965218552;0.0183;-0.0229;0.0131;
475059985224552;0.1374;-0.0473;0.0277;
475060005226591;-0.0147;-0.0436;0.0094;
475060025242745;0.0440;-0.0076;-0.0187;
475060045240168;-0.0984;-0.0589;-0.0401;
475060065235360;-0.0916;-0.0693;-0.0065;
475060085228168;0.0592;-0.0546;-0.0278;
475060105243206;0.0898;-0.0113;-0.0156;
475060125170860;0.0354;-0.0302;-0.0291;
475060145227783;-0.1161;-0.0443;-0.0199;
475060165223744;-0.1045;-0.0528;-0.0327;
475060185215475;0.0293;-0.0351;0.0247;
475060205217360;0.1765;-0.0314;-0.0089;
475060225218744;0.0550;-0.0314;0.0253;
475060245222552;-0.1149;-0.0510;-0.0425;
475060265223514;0.0586;-0.0681;0.0345;
475060285233783;0.0085;-0.0669;0.0229;
475060305228283;-0.0904;-0.0595;-0.0333;
475060325236821;-0.1179;-0.0724;-0.0016;
475060345238052;0.0214;-0.0730;0.0174;
475060365202475;0.1179;-0.0656;0.0015;
475060385193937;0.0886;-0.0632;0.0375;
475060405195244;-0.0189;-0.0724;0.0143;
475060425161437;-0.0189;-0.0424;-0.0052;
475060445229090;-0.0116;-0.0632;-0.0388;
475060465229206;-0.0776;-0.0815;0.0088;
475060485227321;-0.0806;-0.1121;0.0192;
475060505234013;0.0452;-0.0937;-0.0278;
475060525233283;-0.0238;-0.0766;-0.0272;
475060545214206;-0.0727;-0.1047;0.0149;
475060565231283;-0.0501;-0.1218;-0.0077;
475060585236821;0.0629;-0.0833;-0.0278;
475060605255398;0.0660;-0.1145;0.0131;
475060625232975;0.0104;-0.1359;0.0485;
475060645226283;-0.0477;-0.1231;-0.0022;
475060665237283;0.0171;-0.0833;-0.0352;
475060685234321;0.0043;-0.0742;-0.0364;
475060705227090;-0.0220;-0.0986;0.0204;
475060725142706;-0.0483;-0.1072;0.0119;
475060745331283;0.0012;-0.1023;0.0143;
475060765469975;0.0275;-0.1316;-0.0095;
475060785154513;-0.0018;-0.1145;-0.0285;
475060805213013;0.0238;-0.1261;-0.0419;
475060825189475;-0.0049;-0.1701;0.0448;
475060845186475;0.0519;-0.1573;-0.0144;
475060865188782;-0.0128;-0.0986;-0.0614;
475060885189398;0.0189;-0.1340;-0.0315;
475060905187205;0.0256;-0.1542;0.0320;
475060925187667;0.0116;-0.1261;-0.0682;
475060945193013;-0.0037;-0.0925;-0.0346;
475060965180090;0.0544;-0.1469;0.0076;
475060985224475;-0.0006;-0.1353;0.0216;
475061005233859;0.0104;-0.1041;-0.0370;
475061025235205;0.0354;-0.1072;-0.0217;
475061045243359;0.0085;-0.1347;-0.0071;
475061065231667;0.0348;-0.1817;0.0351;
475061085225398;-0.0104;-0.1579;0.0149;
475061105237436;0.0214;-0.1139;-0.0767;
475061125240667;0.0489;-0.1182;-0.0120;
475061145142821;0.0318;-0.1432;0.0045;
475061165151128;-0.0147;-0.1121;-0.0052;
475061185146590;0.0128;-0.0852;-0.0663;
475061205237359;0.0140;-0.0516;-0.0291;
475061225219898;-0.0098;-0.1224;0.0149;
475061245202513;-0.0287;-0.1231;-0.0071;
475061265205628;0.0043;-0.0736;-0.0419;
475061285134974;0.0220;-0.0974;-0.0028;
475061305151282;0.0085;-0.1176;0.0064;
475061325220744;0.0116;-0.1182;0.0033;
475061345229859;0.0318;-0.1072;-0.0376;
475061365220282;-0.0513;-0.1114;-0.0181;
475061385227705;-0.0037;-0.1304;-0.0022;
475061405222090;0.0134;-0.0827;-0.0022;
475061425221551;-0.0183;-0.0711;-0.0217;
475061445233051;-0.0183;-0.1023;-0.0156;
475061465232282;-0.0183;-0.1188;-0.0181;
475061485230551;0.0043;-0.1023;-0.0168;
475061505226513;-0.0031;-0.0791;-0.0407;
475061525231359;-0.0018;-0.1292;0.0082;
475061545253782;-0.0165;-0.1017;0.0015;
475061565234667;0.0110;-0.0669;-0.0388;
475061585227705;-0.0269;-0.0791;-0.0101;
475061605232013;0.0226;-0.1334;0.0149;
475061625219282;-0.0080;-0.1005;-0.0254;
475061645219743;-0.0544;-0.0669;-0.0511;
475061665223205;0.0171;-0.0669;-0.0126;
475061685220974;0.0012;-0.0858;0.0015;
475061705244974;-0.0055;-0.1157;-0.0083;
475061725220936;-0.0281;-0.0980;-0.0059;
475061745174782;-0.0275;-0.0840;-0.0028;
475061765159513;0.0580;-0.0748;-0.0468;
475061786676013;0.0012;-0.0388;-0.0547;
475061806157128;-0.0489;-0.0840;0.0027;
475061825139089;-0.0202;-0.1047;0.0058;
475061845127089;0.0531;-0.0711;-0.0291;
475061865171089;0.0195;-0.0595;-0.0193;
475061885169782;0.0067;-0.1047;-0.0034;
475061905171628;0.0250;-0.0760;0.0051;
475061925171205;0.0336;-0.0235;-0.0590;
475061945174397;0.0299;-0.0632;0.0009;
475061965124051;-0.0642;-0.0791;-0.0120;
475061985170089;-0.0293;-0.0601;0.0106;
475062005218474;-0.0489;-0.0724;-0.0364;
475062025222512;0.0495;-0.0571;-0.0297;
475062045220782;-0.0440;-0.0504;-0.0297;
475062065227628;-0.0434;-0.0662;-0.0028;
475062085222743;-0.0049;-0.0895;0.0418;
475062105221089;0.0409;-0.0601;-0.0431;
475062125223282;-0.0214;-0.0351;-0.0034;
475062145222705;-0.0593;-0.0821;-0.0004;
475062165148012;-0.0477;-0.0992;0.0363;
475062185148589;-0.0031;-0.0693;-0.0352;
475062205219166;-0.0593;-0.0186;-0.0871;
475062225220897;-0.0635;-0.0577;-0.0077;
475062245220743;-0.0293;-0.0986;0.0455;
475062265224820;-0.0031;-0.0815;-0.0120;
475062285220858;-0.0196;-0.0314;-0.0578;
475062305232512;-0.1527;-0.0412;-0.0150;
475062325232474;-0.0275;-0.0809;-0.0004;
475062345233128;0.0782;-0.0681;-0.0040;
475062365225243;-0.0202;-0.0620;-0.0138;
475062385154243;-0.1106;-0.0247;-0.0333;
475062405147820;-0.0538;-0.0730;0.0375;
475062425151127;0.0849;-0.0748;0.0058;
475062445166627;-0.0165;-0.0192;-0.0364;
475062465232512;-0.1087;0.0010;-0.0645;
475062485233089;0.0434;-0.0491;0.0119;
475062505229281;0.0794;-0.0876;0.0051;
475062525145666;-0.0416;0.0126;-0.0480;
475062545200358;-0.0648;-0.0320;-0.0437;
475062565152050;0.1020;-0.0504;0.0265;
475062585151897;0.0818;-0.0589;-0.0034;
475062605157973;-0.0269;-0.0357;-0.0101;
475062625151127;-0.0458;-0.0174;-0.0101;
475062645145589;0.0763;-0.0223;-0.0162;
475062665147627;0.0495;-0.0155;-0.0175;
475062685150512;-0.0806;-0.0430;0.0119;
475062705181127;-0.0416;-0.0302;0.0064;
475062725224973;-0.0361;-0.0015;-0.0309;
475062745246012;0.0122;0.0119;-0.0431;
475062765152820;-0.0990;-0.0259;0.0204;
475062785167704;0.0110;-0.0131;-0.0113;
475062805145704;0.0403;0.0119;-0.0144;
475062825137743;-0.0525;-0.0204;0.0015;
475062845182127;-0.0080;-0.0278;0.0387;
475062865171204;0.1118;-0.0180;0.0070;
475062885170858;0.0922;0.0291;-0.0266;
475062905172896;0.0256;-0.0003;-0.0181;
475062925226166;-0.0018;-0.0467;0.1023;
475062945232512;0.0996;-0.0394;-0.0199;
475062965160204;0.1735;0.0352;-0.0486;
475062985246666;0.0605;-0.0094;0.0003;
475063005249204;0.0379;-0.0467;0.0620;
475063025222089;0.0757;0.0248;-0.0504;
475063045223012;0.0458;0.0174;-0.0223;
475063065220358;-0.0733;-0.0516;0.0540;
475063085222704;-0.0354;-0.0357;0.0027;
475063105149627;0.1075;0.0437;-0.0431;
475063125227512;0.0763;0.0333;-0.0523;
475063145229512;0.0092;-0.0174;0.0632;
475063165242819;-0.0012;-0.0607;0.0461;
475063185224012;0.0489;-0.0607;-0.0132;
475063205223588;-0.0318;0.0413;-0.0523;
475063225222204;-0.0116;-0.0412;0.0571;
475063245218935;0.0110;-0.0864;0.0931;
475063265225435;-0.0416;0.0468;-0.1250;
475063285227473;-0.0562;0.0394;-0.0431;
475063305227165;0.0061;-0.0681;0.0522;
475063325234665;0.0470;-0.0418;0.0247;
475063345228934;0.0403;0.0284;-0.0645;
475063365234550;0.0531;0.0272;-0.0107;
475063385224819;0.0849;-0.0229;0.0210;
475063405149358;0.0391;0.0058;0.0143;
475063425234896;-0.0611;0.0193;-0.0346;
475063445223473;-0.0684;-0.0284;0.0345;
475063465162742;-0.0153;-0.0302;-0.0004;
475063485218742;-0.0031;0.0028;-0.0504;
475063505232857;-0.0635;-0.0064;0.0119;
475063525234934;-0.0006;-0.0210;0.0229;
475063545234127;0.0189;0.0028;-0.0456;
475063565230088;-0.0672;-0.0125;0.0094;
475063585230050;-0.0880;-0.0528;0.0161;
475063605225780;0.0409;-0.0027;-0.0523;
475063625226704;0.0397;0.0150;-0.0083;
475063645221896;0.0250;-0.0198;-0.0358;
475063665221088;-0.0275;-0.0381;0.0784;
475063685221511;0.0214;-0.0192;-0.0352;
475063705234088;0.0611;0.0413;-0.0236;
475063725240357;0.0177;-0.0186;0.0106;
475063745167011;-0.0147;-0.0510;0.0400;
475063765159319;0.0562;0.0229;-0.0504;
475063785283742;-0.0031;0.0113;-0.0419;
475063805140780;-0.0031;-0.0064;0.0204;
475063825144165;0.0037;-0.0210;0.0143;
475063847602896;0.0134;-0.0094;0.0235;
475063865215703;-0.0348;0.0168;-0.0480;
475063885175934;-0.0507;0.0260;-0.0004;
475063905220549;0.0030;-0.0278;0.0131;
475063925222473;0.0146;-0.0516;0.0650;
475063945222588;0.0391;-0.0675;-0.0077;
475063965230742;-0.0385;0.0181;-0.0175;
475063985256896;0.0696;0.0113;-0.0700;
475064005145626;-0.0238;-0.0278;0.0222;
475064025222242;-0.0727;-0.0149;0.0210;
475064045149434;0.0183;-0.0033;-0.0089;
475064065225780;0.1087;0.0003;0.0015;
475064085226088;-0.0275;-0.0143;0.0021;
475064105228472;-0.0892;-0.0088;-0.0052;
475064125228511;-0.0153;-0.0137;0.0039;
475064145227626;0.0770;-0.0100;-0.0095;
475064165228242;-0.0080;-0.0137;0.0009;
475064185225780;-0.0929;-0.0039;-0.0132;
